198001,.0179581,3.52213793208334E-02
198002,.0008455,.85456276846431
198003,-.0214532,.5361618515892
198004,.03014,.794919944387366
198005,.0002153,.312590131343042
198006,.0114973,2.89212783419819E-02
198007,-.0036509,.199239943910942
198008,.0169332,.670990032810575
198009,.0263963,.766135951842429
198010,.0152357,.610931146619231
198011,-.0049395,.282241690829778
198012,.0028093,.491270372288131
198101,.0325914,.252437318394178
198102,-.0042431,.684748117877602
198103,.0529026,.151655500270281
198104,.0583788,.949485261245539
198105,-.0009121,.575865278801353
198106,.0470246,.745091473981919
198107,.0102124,.135877897733011
198108,-.0043052,.826403583728838
198109,-.0607177,9.98406352416608E-02
198110,.0053995,.458821352696792
198111,.003619,.166418077027286
198112,.0295507,.41686433800761
198201,.0217628,.699185117663011
198202,-.0490635,4.56341173812094E-02
198203,-.0288058,.722198648861968
198204,.0238606,.12268349684411
198205,.0005836,.640718154017883
198206,-.0124498,.753304306866248
198207,-.0149232,.497331800460277
198208,-.0004987,.793932472938602
198209,-.0056608,.194847457436443
198210,.0363001,9.18982203529439E-02
198211,.0659915,.344391176029039
198212,.0270793,.21233374611592
198301,-.0088877,1.71152270070283E-02
198302,.0068846,.348016502242574
198303,.0494475,.957306452156468
198304,.0237677,.137529905364576
198305,.0082945,.173505155615809
198306,.0307109,.636313688435522
198307,.0153431,.954562383882535
198308,.0203813,.424530838510781
198309,.0236682,.521175587475495
198310,-.0071493,.968855462230007
198311,.0035641,.782953372720414
198312,.0644407,.156503633353239
198401,.062073,.27656058271396
198402,-.001128,.280744359630885
198403,.128025,.738196450995802
198404,-.0102168,.110647054537475
198405,-.1000119,.723056692519977
198406,.0261891,.404081486415338
198407,-.0394718,.528853596701756
198408,.0693017,.119267131044439
198409,.0116928,.748422163950086
198410,.0464679,.987314511303488
198411,.0184803,.207697881376306
198412,.043654,.948182984192419
198501,.0200253,.77007105475626
198502,.0500328,.505393590980838
198503,.0267055,.310351177183634
198504,-.0312051,.295635660283909
198505,.0305774,.413414789761215
198506,.0326446,.635694540249975
198507,-.0341975,.895085058363703
198508,.0243825,.62031392326378
198509,.0124181,.715659298924133
198510,.000679,.834821860792414
198511,-.0174032,.013621381776594
198512,.0413162,.612798836396722
198601,-.006712,5.67167116256848E-02
198602,.047127,.404707112328454
198603,.1649816,.237810758637398
198604,-.0113392,.331556626710109
198605,.0408018,.275603437628628
198606,.0442025,.812816323451524
198607,.0514274,.523666088020052
198608,.082457,.48972557141876
198609,-.0164832,.841892921596205
198610,-.0718732,.240250755900978
198611,.0715528,.747666731043419
198612,.0322009,.307520545031585
198701,.1304741,.985431540239209
198702,.0123069,.689465780824913
198703,.046019,.686461462434259
198704,.111326,.988281402817555
198705,.0338187,.901702158200359
198706,-.0487041,.611566469011718
198707,-.0114327,.384551987581525
198708,.0689998,.193398288697206
198709,-.0060435,.374825898532203
198710,-.1024499,.824775627851264
198711,-.0357445,.900599807312899
198712,-.0656686,.449819884470338
198801,.1187169,2.00295528576202E-02
198802,.0770645,.576844549898474
198803,.0362395,.990173724069584
198804,.0220374,.729614264690956
198805,-.0307665,8.48629028592027E-02
198806,.0258096,.255166110268548
198807,.0294538,.255804272632947
198808,-.0529632,.8712003442923
198809,.0132941,.993066908002695
198810,.0024596,.586373247680191
198811,.0602436,.782463206439322
198812,.0319425,.421770177214195
198901,.0457494,.53069393306896
198902,-.0072767,.510921306035893
198903,.0118993,.976213846317371
198904,.0079253,.684666035005182
198905,.0195871,.812143580876597
198906,-.0346854,.938718357802
198907,.0733943,.174334400761385
198908,-.0097012,.768115469410567
198909,.0393303,.545598811875676
198910,-.0033952,.709178250744187
198911,.050788,.782666114429195
198912,.0186301,.115250098547079
199001,-.049695,.958144273198447
199002,-.0634098,.265819020941631
199003,-.1277027,.558730519088778
199004,-.0095251,.999593910717317
199005,.1035927,.902813427558491
199006,-.0373733,1.67068096231251E-02
199007,-.0387079,.337080397279311
199008,-.1233118,1.59361815307628E-02
199009,-.2003191,.826260914884879
199010,.1778677,.511146024304171
199011,-.1099418,2.97463495969055E-02
199012,.0502539,.062151307415375
199101,-.0131287,.905520670877809
199102,.1457579,.400872831185505
199103,.009034,.501515345764475
199104,-.0041342,.822369395093622
199105,.0008934,.575424417961784
199106,-.0745725,.123854824960432
199107,.0230054,.742283500138821
199108,-.0686673,.478307119758293
199109,.0610318,.941249923303347
199110,.0301192,.664093512336863
199111,-.0827576,.412669029426217
199112,-.0093434,.881557778449518
199201,-.0485666,.777907499470776
199202,-.0461433,.585948646257171
199203,-.0841341,.449348444933486
199204,-.0709008,.439293314234683
199205,.0449932,.359314666928119
199206,-.1016509,.912400582409244
199207,-.0140519,.789691281122901
199208,.1367887,.862343617963543
199209,-.0506407,.756804203379125
199210,-.0242286,.341546408419672
199211,.0351427,.647987626416179
199212,-.0112898,6.52357533727024E-02
199301,-.0069235,.521044652965883
199302,-.0112973,.843961526516113
